review,label
"màu này khá ok, phù hợp với mặt mộc, tone da sáng vừa phải, đánh lên rất tự nhiên trong trẻo",1
"mình mua shop này nhiều lần không bị sao hết nay khá không hài lòng và chờ lâu mới có cũng cũng thôi, nhưng sản phẩm tốt cũng được ạ,",0
"mình không được quà tặng kèm theo ạ. buồn thế, mua 2 chai mà không được tặng :",0
"giữ nhiệt:tot, giu dc lau chất lượng:dang tin cay thiết kế:xinh xan, ai cung kehn bạn mình và gđ đều khen bình xinh, nhỏ gọn dễ mang theo, có dịp sẽ ghé mua thêm",1
"đóng hàng sơ sài , bỏ chung 2 sản phẩm của 2 cửa hàng khác nhau vào chung lun 1 hộp , quá tệ.",0
kinh nghiệm sử dụng:giao hàng nhanh bao bì:dep màu sắc đẹp shop giao hàng nhanh shipe thân thiện nhiệt tình hình ảnh mang tính chất nhận xu,1
sao kêu tặng sữa dưỡng thể mà có tặng đâu làm ăn kì cục,0
"anh shipper bên ghn 5 shop coi lại phần đóng vs bên vận tải nhé sữa mình đặt đó giờ cũng bên shoppe vì chất lượng rất nhiều lần khâu đóng gói vận chuyển khi nhận hàng rất bực mình lần trước đã 1 lần nên mình k muốn đặt bên sàn này nữa nên mới đặt bên tiktok shop,tiktok shop giao hàng nhanh và hàng không bị như thế này.2 bên sàn đều sale hết nhưng 1 lần nữa lại tin tưởng bên shop nên mình mới đặt mà khâu đóng gói và vận chuyển ở bên tải như thế này đây,vì chỉ cho đăng 60s k thể đăng hết dc clip chứ ướt nhẹp thúi rình ra,tính trả lại r nhưng thấy anh shipper giao hàng lấy đơn k bn nên mới nhận.",0
"đặt hang hỏa tốc mà 3 ngay mới nhận hàng, phải nhắn tin shop hối liên tục",0
không kèm quà tặng. shoppemall thiếu chuyên nghiệp,0
"mẹo:không có lợi ích:chưa sử dụng bao bì:được sản phẩm đóng gói sơ xài, dễ hư hỏng không lót hay gì đó cho nó chắc, lỡ xì sữa rửa ra hết thì sao, shop mail dóng gói thua hàng ngoài chợ, lần trước mua gói chỉn chu lần này chán không mua nữa, không biết phải chính hãng không giá cao hơn so shop khác nhiều.",0
"hàng cũ, hộp bị han rỉ. sản phẩm trả hàng nhưng lại bị hồi lại sản phẩm",0
"hình ảnh chỉ mang tính chất minh hoạ bông xài thấy bth kh mua lại,giá rẻ",0
giao hàng nhanh. chưa sử dụng nên chưa biết chất lượng như thế nào,1
"hương vị:ok bao bì mẫu mã:thấy bao bì mờ nhạt bao bì nó hơi mờ nhạt, bảng thành phần ghi cũng mờ mờ, hơi sợ",0
làm ăn ko có 01 tí gì gọi là tâm hàng giao kiểu này móp méo ko 1 miếng bọc chống sốc thua..ko có lần sau tại shop tào lao như này nhé,0
hình ảnh và video chỉ mang tính chất nhận xu hàng đẹp kk lỗi lầm mng nên mua,1
"dành cho da:mọi loại da mùi hương:dễ chịu công dụng:làm sáng da, mờ thâm nám bao bì đóng gói cẩn thận. shop giao trễ 2 ngày. đã xài rồi rất đúng với công dụng. shop có quà tặng cảm ơn shop.",1
"tai nghe ok nhé hoàn thiện tốt pin xài rất lâu, đáng mua nhé..",1
độ dày:mong kết cấu:gel cực ít gần như không có,0
"lợi ích:chưa xài làm đẹp:da mình là da hỗn hợp thiên khô, nhạy cảm hương thơm:chưa xài nên không biết mình mua 2 sản phẩm chính là kem dưỡng sáng mờ thâm và kem chống nắng của l oreal. về chất lượng sản phẩm thì mình chưa dùng nên chưa thể nhận xét. tuy nhiên trải nghiệm mua hàng làm mình khá buồn. lúc đặt đơn 409k thì thấy thông tin được tặng 3 quà, còn chương trình sau là đơn 389k sẽ tặng 1 trong 3 quà 2 khoảng thời gian khác nhau đều có quà tặng khác nhau nhưng thời gian nào cũng đc deal quà . cả 2 trường hợp mình đều đủ điều kiện, nhưng khi nhận hàng thì chỉ có quà tặng kèm kem chống nắng là chai nước tẩy trang nhỏ, còn quà tặng của kem dưỡng sáng serum, lăn dưỡng chất, nước tẩy trang lại không có. mình đã nhắn tin hỏi shop thì được trả lời rằng deal không cùng quà thì không cộng dồn , nhưng cách trả lời khá hời hợt, copy lại y chang, không giải thích rõ ràng để khách hiểu. thực sự hơi thất vọng với cách làm việc của shop về cách tư vấn: không thèm giải thích rõ ràng. cách làm việc này vừa thiếu chuyên nghiệp, vừa làm khách hàng cảm thấy bị coi thường. mong shop xem lại thái độ tư vấn và minh bạch hơn về quà tặng, chứ như vậy thì mất niềm tin lắm. và cũng như là những trải nghiệm ko tốt nữa",0
không thấy quà tặng kèm đâu ?,0
"đóng hàng chưa tốt, không biết bục do bên vận chuyển hay do đóng hàng ko kỹ. shipper biết bục nhưng cố tình giao giấu khi phát hiện gọi ship thái độ ko tốt",0
"màu đẹp nha lên môi xuất sắc luôn da mình là neutral thiên ấm :thumbs up medium light skin tone::thumbs up medium light skin tone::thumbs up medium light skin tone: shop giao nhanh, mall chính hãng nên yên tâm",1
hương vị:có đường bao bì:48 bịch giá rẻ giao nhanh. mua nhiều lần rồi,1
công dụng:duowxn da dành cho da:dầu mùi hương:ok đã nhận hộ hàng và chưa cảm nhận. muốn đánh giá nhưng chưa dùng thử ok ok ok,1
"lợi ích:sang da, đều màu da bao bì:dep mẹo:dung buoi toi sau rua mat giao hàng nhanh, mùi hương liệu nhưng mình thấy cũng thơm, chất serum dễ thấm, cấp ẩm tốt, nhưng khi bóc sản phẩm ra thì vỏ hộp bên ngoài đã bị rách như có ai bóc trước đó rồi,trên lọ cũng không có tem mác gì nên cũng ko biết là sản phẩm có còn mới ko hay đã qua sử dụng rồi.mong shop lần sau để ý vấn đề này hơn. vì hôm đó mình chủ quan nghĩ là mua của mall nên mình ko có quay video lúc bóc sản phẩm các bạn mua sau nhớ quay video nha. cho 3 sao vì cách đóng gói sản phẩm khiến mình chưa hài lòng",0
mùi hương:thơm công dụng:được có tặng 1 móc khóa. mình mua 2 lần rồi. theo trãi nghiệm lần đầu thì lúc đầu sài rất êm. còn khoản nửa chai còn lại thì mùi hương k còn mạnh nửa,1
"mua hàng mới mà giao hàng hoàn là sao vậy shop, vòi thì nứt chai thì móp méo hết vậy",0
"hàng oke, đóng gói kỹ, giao hàng nhanh. sẽ mua ủng hộ shop tiếp ạ.",1
dầu gội thơm dịu. mới dùng thấy đỡ gàu. shop gói hàng cẩn thận. giao hàng nhanh. mua sale giá tốt.,1
"để tặng chai nhỏ 70gr mà có tặng đâu , ghét mấy shop làm ăm kiểu dậy ghê",0
"mẹo:mình thì dùng r nhưng mà sao lần này soi dưới đèn thấy nó ko đầy shop ơi sao sp ko đầy chai v s bị vơi đi v mới khui luôn còn mới chưa dích một tí sp nào. kì nha,",0
"bao bì mẫu mã:vận chuyển đóng gói sơ sài, lon mốp hết cả 3 sữa enfamil a là dòng sữa công thức nổi tiếng của mead johnson, được nhiều phụ huynh lựa chọn cho bé. một số điểm nổi bật: thành phần dinh dưỡng: bổ sung dha, ara, mfgm, choline hỗ trợ phát triển não bộ và thị giác. hàm lượng dha thường cao hơn nhiều loại sữa công thức khác. hỗ trợ tiêu hoá: có prebiotics gos pdx giúp nuôi dưỡng hệ vi sinh đường ruột, giảm táo bón. phát triển toàn diện: cung cấp đầy đủ vitamin, khoáng chất cho tăng trưởng chiều cao, cân nặng. hương vị: sữa có mùi hơi tanh nhẹ do dha, một số bé khó uống lúc đầu nhưng quen dần. giá thành: thuộc nhóm sữa cao cấp, giá khá cao so với nhiều thương hiệu khác.",0
"bề mặt thì rất mượt, không bám vân tay nhiều, không bám nước. nhưng hình như nó dày quá nên cảm ứng không nhạy chút nào",0
sữa bị phồng bên trong mua nhìu lần lần này lại bị,0
"đóng gói k chắc chắn, hộp thì móp méo",0
"kem chống nắng thấm nhanh, dạng sữa nhưng mà siêu rít nhé mọi người, bôi xong rất khó chịu, biết thế mua tuýp vàng cam.",0
"mình cảm thấy bao quá là ít gel, vừa đeo xong là đã gần như khô rồi, phải dùng thêm gel mặc dù mình không dùng điều hoà hay quạt. điểm cộng là bao dễ đeo so với các loại mình từng sử dụng. chung quy lại là quá khô làm ảnh hưởng tâm trạng vỡi.",0
"đúng với mô tả:đúng chất liệu:vải màu sắc:3 màu rất đẹp, xứng đáng đồng tiền. hàng giống ảnh. shop uy tín, sẽ tiếp tục ủng hộ shop vào dịp nào đó trong tương lai",1
"chưa sài chưa mở nữa đã bị đổ ra ngoài dính ngoài ,shop đóng gói ko kĩ j hết ,hai lần sài đồ unilever đều ko trải nghiệm tốt ,lần 1 thì hàng tặng cận date ,lần 2 thì đóng gói ko kĩ đổ dính hũ ủ tóc ra ngoài hết",0
"mong chất lượng ok, may ship đến nhà thì bục thùng vì nặng hihi",1
"mới unbox đã trầy xước 3 chỗ r, thà nhỏ kh nói, xước nguyên 1 vệt dài cực kì khó chịu và bực mình. chưa biết giữ nhiệt ok kh nhưng trầy xước như v thì có xứng đáng số tiền bỏ ra kh? mong sop làm ăn uy tín hơn kh thì dễ mất khách lắm nha",0
sữa uống vi cuối rất tanh bột sữa khi bỏ vào ly nước thì tan rất nhanh và lắn cặn y như sữa giả sữa thật sẽ không tan nên rất phân vân khong biet hang thật hay giả hàng để lâu nen lon bị gỉ,0
"bao bì:ddejp kinh nghiệm sử dụng:hang ngay mẹo:dap mat na đã nhận hàng, còn nhận được các sample shop tặng: 1 tẩy trang, 1 mặt nạ, 1 tuýp kem chống nắng",1
"bt dùng clear bạc hà, nay thấy loại này dùng mà nó bết vs dầu lắm, khs luôn, sấy khô hay sấy 1 2 xong tóc cứ dầu bết kiểu gì í , chưa hiểu?? gội 3,4 làn r ms lên đánh giá. ko dùng dầu xả luôn : ai tóc bết dầu thì thôi bỏ qua ko như quảng cáo tí gì. ảnh minh hoạ vì chai dầu gội trong nhà vsinh.",0
"son đẹp, giao hàng nhanh, màu giống bảng màu , đã mua nh lần rồi",1
"trời ơi bôi lên mặt h nát bét mụn lên banh chành mặt, rất thất vọng về hãng lần này",0
sản phẩm đúng mô tả chất lượng tốt giá cả chưa tưởng là gói 220ml tại mình đọc không kỹ chứ biết 180ml giá này cung hơi đắt,0
loại đểu nhé ae. cắm vào sấy lô 1 tí là hỏng nhựa xong chảy ra như hình nhé. mình đánh giá để ae né ra đừng mua phí tiền mà vớ hàng đểu,0
dịch vụ shop 1 sao . mình đặt dupe nhờ hủy bớt 1 đơn chứ ko phải bom mà shop ko hỗ trợ kêu shipper giao thì đừng nhận nhưng mình ng đàng hoàng chứ k phải như shop,0
tôi đã nhận được sản phẩm. nhưng lại không có mã qr để kết nối với dịch thuật. mà khi thấy giới thiệu tại nghe có dịch thuật,0
đặt màu trắng giao màu nâu,0
thơm lắm như mùi em bé ấy dưỡng ẩm thì cũng bth,1
đặt 4 thùng sưaz. nhưng hơi thất vọng vì khui ra sữa đã bị bể hết 1 bịch nó chảy ướt thùng tùm lum.,0
gói hàng lỏng lẻo không bọc kỹ. thiếu quá tặng kèm theo,0
"chất lượng sản phẩm:ok bao bì mẫu mã:móp độ tuổi sử dụng:6 12 tháng giao chậm qá shopee ghi 14.11 giao mà mãi tới 16 mới giao lận giá rẻ hơn mua ngoài cửa hàng có note với shop la giao hộp ko móp mà 3 đơn là 2 đơn móp, đơn đầu tiên móp xộp nửa hộp, đơn 2 ko móp, đơn này bị móp tiếp. hình như hộp bị móp mới giảm giá hay sao á.",0
"giao hàng nhanh, giao đúng sản phẩm đã đặt, sản phẩm dùng khỏi phải chê nha",1
chưa sử dụng nên ko biết mùi hương như thế nào nhưng chai to đùng dùng sẽ rất lâu mới hết,1
"serum chống nắng vaseline gluta hya spf50 260ml đã nhận hàng đầy đủ, săn sale nên giá cũng khá mềm. có bọc chống shock khá chắc chắn. cho shop 5 sao",1
"đóng gói không cẩn thận , không có xốp chống sóc nên trong quá trình vận chuyển bịch sữa bị rách nhẹ và chảy sữa ra ngoài . công ty lớn mà làm ăn thiếu trách nhiệm",0
date có gì có 3 tháng vậy dỡn mặt hả,0
shop quảng cáo tặng 1 máy làm sữa hạt nhưng k có,0
"giao hộp bị rách, đóng gói mỗi cái băng dích thế kia để vào trong hộp xộc xệch. không biết có phải chính hãng k",0
"bao bì mẫu mã:bị biến dạng mop méo nhận hàng bị móp méo,không hiểu do cố tình đóng hàng cho khách hàng bị lỗi hay do bên vận chuyển vô trách nhiệm,rất mong shopee kiểm soát tốt hơn,rất ảnh hưởng đến tâm lý người mua hàng.",0
tao dùng hết cái lọ màu matcha rồi bây giờ chuyển sang lọ màu hồng thì trời ơi thật sự cái màu hồng kinh . nó mùi giống như ronaldo ấy. khuyên mấy chị em thì không nên dùng còn đàn ông thì ok,0
"bỏ thời gian công sức ra săn sale 9 9 được giá ưu đãi đặt hàng thì shop cố tình không thực hiện đơn hàng để shoppe tự huỷ. mặc dù trong thời gian thực hiện đơn mình đã nhiều lần nhắn tin cho shop nhắc thực hiện, cho thấy việc này là shop cố tình chứ không phải vô ý. do đã lỡ hứa mua tặng người thân nên phải cay đắng đặt lại với giá gốc.",0
giao nhanh hàng chuẩn lần sau sẽ mua lại chỗ shopee nào mà không biết,1
"màu sắc:vàng chất liệu:vàng kích thước:nhỏ brand lớn nhưng mối nối khá thô, có dòng logo nhỏ ở mặt ngoài, hàng đặt trước nhưng giao khá nhanh. hoá đơn đầy đủ",0
mình k thấy đc tặng quà,0
"chất lượng sản phẩm:tot nhaa tính năng nổi bật:nghe oki hình ảnh chỉ mang tính chất nhận xu, nchung là ok",1
"chất lượng sản phẩm:ổn đúng mô tả, âm thanh nghe ổn, tai nghe khá nhạy, các chức năng cảm ứng đều ổn, nhưng tai nghe khá to, ai tai nhỏ thì nên cân nhắc vì rất dễ tuột rớt. sau khoảng gần 1 tháng thì nó đã bị hư một bên, rất bức xúc",0
